Index,Chemical,Count,
Jun-12,Manganese,10,
Jun-12,Nitrates,19,
Jun-12,Dissolved oxygen,19,
Jun-12,Cyanides,1,
Jul-12,Organic nitrogen,2,
Jul-12,Anionic active surfactants,9,
Jul-12,Cadmium,6,
Jul-12,Potassium,4,
Jul-12,Zinc,6,
Jul-12,Arsenic,5,
Jul-12,Sulfides,3,
Jul-12,Chromium,6,
Jul-12,Fecal streptococci ,4,
Jul-12,Manganese,11,
Jul-12,Mercury,5,
Jul-12,Biochemical Oxygen,28,
Jul-12,Fecal coliforms,4,
Jul-12,Total dissolved salts,20,
Jul-12,Orthophosphate-phosphorus,29,
Jul-12,Chlorides,20,
Jul-12,Chemical Oxygen Demand (Cr),22,
Jul-12,Petroleum hydrocarbons,1,
Jul-12,"p,p-DDT",1,
Jul-12,Nitrates,29,
Jul-12,Chemical Oxygen Demand (Mn),20,
Jul-12,Nitrites,29,
Jul-12,Total coliforms,4,
Jul-12,Copper,6,
Jul-12,Sodium,4,
Jul-12,Water temperature,29,
Jul-12,Atrazine,1,
Jul-12,Cyanides,1,
Jul-12,Ammonium,29,
Jul-12,Silica (SiO2),2,
Jul-12,Dissolved oxygen,29,
Jul-12,Bicarbonates,4,
Jul-12,Total phosphorus,29,
Jul-12,Sulphates,13,
Jul-12,Calcium,19,
Jul-12,Magnesium,19,
Jul-12,Lead,6,
Jul-12,Iron,6,
Jul-12,gamma-Hexachlorocyclohexane,1,
Jul-12,Total hardness,4,
Jul-12,Oxygen saturation,6,
Jul-12,Nickel,6,
Jul-12,Total nitrogen,23,
Aug-12,Biochemical Oxygen,15,
Aug-12,Barium,2,
Aug-12,Nitrates,17,
Aug-12,Total dissolved salts,14,
Aug-12,Potassium,9,
Aug-12,Orthophosphate-phosphorus,17,
Aug-12,Manganese,12,
Aug-12,Oxygen saturation,5,
Aug-12,Ammonium,17,
Aug-12,"p,p-DDT",1,
Aug-12,Sulphates,5,
Aug-12,Iron,5,
Aug-12,Lead,6,
Aug-12,Cadmium,6,
Aug-12,Nitrites,17,
Aug-12,Sodium,9,
Aug-12,Fecal streptococci ,4,
Aug-12,Total coliforms,4,
Aug-12,Boron,2,
Aug-12,Chemical Oxygen Demand (Mn),12,
Aug-12,Total phosphorus,17,
Aug-12,Dissolved oxygen,16,
Aug-12,Calcium,11,
Aug-12,Bicarbonates,5,
Aug-12,Chemical Oxygen Demand (Cr),13,
Aug-12,Petroleum hydrocarbons,4,
Aug-12,Macrozoobenthos,1,
Aug-12,Berilium,2,
Aug-12,Water temperature,17,
Aug-12,Cyanides,1,
Aug-12,gamma-Hexachlorocyclohexane,2,
Aug-12,Total nitrogen,12,
Aug-12,Sulfides,5,
Aug-12,Organic nitrogen,2,
Aug-12,Atrazine,1,
Aug-12,Silica (SiO2),2,
Aug-12,Anionic active surfactants,2,
Aug-12,Total hardness,4,
Aug-12,Mercury,5,
Aug-12,Zinc,6,
Aug-12,Fecal coliforms,4,
Aug-12,Copper,6,
Aug-12,Chromium,6,
Aug-12,Magnesium,11,
Aug-12,Arsenic,5,
Aug-12,Nickel,6,
Aug-12,Chlorides,14,
Sep-12,Fecal streptococci ,4,
Sep-12,Manganese,9,
Sep-12,Nitrites,26,
Sep-12,Nickel,5,
Sep-12,Fecal coliforms,4,
Sep-12,"p,p-DDT",1,
Sep-12,Orthophosphate-phosphorus,26,
Sep-12,Sulphates,4,
Sep-12,Oxygen saturation,4,
Sep-12,Biochemical Oxygen,25,
Sep-12,Dissolved oxygen,22,
Sep-12,Arsenic,4,
Sep-12,Chemical Oxygen Demand (Cr),22,
Sep-12,Silica (SiO2),1,
Sep-12,Atrazine,1,
Sep-12,Potassium,12,
Sep-12,Chlorides,21,
Sep-12,Sodium,12,
Sep-12,Total dissolved salts,23,
Sep-12,Total nitrogen,20,
Sep-12,Calcium,20,
Sep-12,Total coliforms,4,
Sep-12,Zinc,5,
Sep-12,Magnesium,20,
Sep-12,gamma-Hexachlorocyclohexane,1,
Sep-12,Chromium,5,
Sep-12,Cadmium,5,
Sep-12,Organic nitrogen,2,
Sep-12,Ammonium,26,
Sep-12,Macrozoobenthos,1,
Sep-12,Total phosphorus,26,
Sep-12,Anionic active surfactants,2,
Sep-12,Bicarbonates,4,
Sep-12,Copper,5,
Sep-12,Cyanides,1,
Sep-12,Total hardness,3,
Sep-12,Mercury,4,
Sep-12,Iron,5,
Sep-12,Lead,5,
Sep-12,Nitrates,26,
Sep-12,Water temperature,26,
Sep-12,Chemical Oxygen Demand (Mn),21,
Oct-12,"p,p-DDT",1,62
Oct-12,Bicarbonates,5,
Oct-12,Manganese,21,
Oct-12,Atrazine,1,
Oct-12,Sodium,13,
Oct-12,Sulphates,5,
Oct-12,Mercury,5,
Oct-12,Water temperature,29,
Oct-12,Calcium,17,
Oct-12,Total dissolved salts,19,
Oct-12,Ammonium,29,
Oct-12,Total coliforms,4,
Oct-12,Iron,5,
Oct-12,Chemical Oxygen Demand (Mn),19,
Oct-12,Potassium,13,
Oct-12,Fecal coliforms,4,
Oct-12,Cadmium,6,
Oct-12,Biochemical Oxygen,28,
Oct-12,Chemical Oxygen Demand (Cr),21,
Oct-12,Chlorides,24,
Oct-12,Sulfides,1,
Oct-12,Boron,11,
Oct-12,Berilium,11,
Oct-12,Oxygen saturation,5,
Oct-12,Arsenic,5,
Oct-12,Total phosphorus,29,
Oct-12,Cyanides,1,
Oct-12,gamma-Hexachlorocyclohexane,1,
Oct-12,Total nitrogen,24,
Oct-12,Copper,6,
Oct-12,Nitrites,29,
Oct-12,Anionic active surfactants,2,
Oct-12,Barium,11,
Oct-12,Magnesium,17,
Oct-12,Dissolved oxygen,26,
Oct-12,Nickel,6,
Oct-12,Petroleum hydrocarbons,1,
Oct-12,Silica (SiO2),1,
Oct-12,Organic nitrogen,2,
Oct-12,Chromium,6,
Oct-12,Fecal streptococci ,4,
Oct-12,Total hardness,4,
Oct-12,Orthophosphate-phosphorus,29,
Oct-12,Zinc,6,
Oct-12,Nitrates,29,
Oct-12,Lead,6,
Nov-12,Nitrates,30,
Nov-12,Iron,6,
Nov-12,Oxygen saturation,5,
Nov-12,Total hardness,4,
Nov-12,Biochemical Oxygen,29,
Nov-12,Nitrites,30,
Nov-12,Cadmium,6,
Nov-12,Mercury,5,
Nov-12,Lead,6,
Nov-12,Calcium,17,
Nov-12,Chemical Oxygen Demand (Cr),19,
Nov-12,Cyanides,1,
Nov-12,"p,p-DDT",1,
Nov-12,Magnesium,17,
Nov-12,Sulphates,8,
Nov-12,Anionic active surfactants,3,
Nov-12,Total nitrogen,25,
Nov-12,Petroleum hydrocarbons,1,
Nov-12,Silica (SiO2),1,
Nov-12,Water temperature,30,
Nov-12,Total phosphorus,30,
Nov-12,Zinc,6,
Nov-12,Chromium,6,
Nov-12,Sodium,15,
Nov-12,Potassium,15,
Nov-12,Chlorides,17,
Nov-12,Fecal coliforms,4,
Nov-12,Total dissolved salts,14,
Nov-12,Copper,6,
Nov-12,Bicarbonates,6,
Nov-12,gamma-Hexachlorocyclohexane,1,
Nov-12,Manganese,14,
Nov-12,Fecal streptococci ,4,
Nov-12,Organic nitrogen,2,
Nov-12,Orthophosphate-phosphorus,30,
Nov-12,Ammonium,30,
Nov-12,Dissolved oxygen,29,
Nov-12,Chemical Oxygen Demand (Mn),18,
Nov-12,Arsenic,5,
Nov-12,Total coliforms,4,
Nov-12,Barium,3,
Nov-12,Nickel,6,
Nov-12,Atrazine,1,
Dec-12,"p,p-DDT",1,
Dec-12,Nickel,4,
Dec-12,Nitrates,26,
Dec-12,gamma-Hexachlorocyclohexane,1,
Dec-12,Iron,3,
Dec-12,Lead,4,
Dec-12,Manganese,9,
Dec-12,Nitrites,26,
Dec-12,Anionic active surfactants,2,
Dec-12,Orthophosphate-phosphorus,26,
Dec-12,Total hardness,8,
Dec-12,Sulphates,9,
Dec-12,Oxygen saturation,3,
Dec-12,Bicarbonates,3,
Dec-12,Calcium,15,
Dec-12,Sodium,13,
Dec-12,Total dissolved salts,15,
Dec-12,Chemical Oxygen Demand (Mn),14,
Dec-12,Chromium,4,
Dec-12,Petroleum hydrocarbons,1,
Dec-12,Fecal streptococci ,2,
Dec-12,Potassium,13,
Dec-12,Total phosphorus,26,
Dec-12,Ammonium,26,
Dec-12,Arsenic,3,
Dec-12,Chemical Oxygen Demand (Cr),15,
Dec-12,Organic nitrogen,2,
Dec-12,Cyanides,1,
Dec-12,Chlorides,9,
Dec-12,Atrazine,1,
Dec-12,Cadmium,4,
Dec-12,Copper,4,
Dec-12,Water temperature,25,
Dec-12,Magnesium,15,
Dec-12,Total coliforms,2,
Dec-12,Silica (SiO2),1,
Dec-12,Dissolved oxygen,25,
Dec-12,Total nitrogen,23,
Dec-12,Mercury,3,
Dec-12,Zinc,4,
Dec-12,Biochemical Oxygen,23,
Dec-12,Fecal coliforms,2,
Jan-13,Biochemical Oxygen,21,
Jan-13,Mercury,6,
Jan-13,Manganese,21,
Jan-13,Sodium,15,
Jan-13,Anionic active surfactants,15,
Jan-13,Orthophosphate-phosphorus,22,
Jan-13,Nitrates,22,
Jan-13,Total dissolved salts,16,
Jan-13,Fecal coliforms,4,
Jan-13,Dissolved oxygen,21,
Jan-13,Magnesium,17,
Jan-13,Chromium,6,
Jan-13,Dissolved silicates,15,
Jan-13,Chlorides,17,
Jan-13,Total coliforms,4,
Jan-13,Cadmium,6,
Jan-13,Total nitrogen,19,
Jan-13,"p,p-DDT",6,
Jan-13,Atrazine,6,
Jan-13,Arsenic,5,
Jan-13,Chemical Oxygen Demand (Mn),18,
Jan-13,Total organic carbon,2,
Jan-13,Calcium,17,
Jan-13,Chemical Oxygen Demand (Cr),18,
Jan-13,Water temperature,20,
Jan-13,Zinc,6,
Jan-13,Iron,5,
Jan-13,Sulphates,7,
Jan-13,Nickel,6,
Jan-13,Total phosphorus,22,
Jan-13,Nitrites,22,
Jan-13,gamma-Hexachlorocyclohexane,6,
Jan-13,AOX,4,
Jan-13,Lead,6,
Jan-13,Copper,6,
Jan-13,Oxygen saturation,5,
Jan-13,Ammonium,22,
Jan-13,Potassium,15,
Jan-13,Fecal streptococci ,4,
Jan-13,Bicarbonates,4,
Feb-13,Total coliforms,4,
Feb-13,AOX,4,
Feb-13,Lead,6,
Feb-13,Nitrates,26,
Feb-13,Zinc,6,
Feb-13,Oxygen saturation,5,
Feb-13,Bicarbonates,5,
Feb-13,Mercury,6,
Feb-13,Chlorides,18,
Feb-13,gamma-Hexachlorocyclohexane,15,
Feb-13,Arsenic,5,
Feb-13,Total organic carbon,2,
Feb-13,Sodium,9,
Feb-13,Chromium,6,
Feb-13,Dissolved silicates,19,
Feb-13,Cadmium,6,
Feb-13,Calcium,18,
Feb-13,Fecal streptococci ,4,
Feb-13,Magnesium,18,
Feb-13,Biochemical Oxygen,25,
Feb-13,Nitrites,26,
Feb-13,Copper,6,
Feb-13,Fecal coliforms,4,
Feb-13,Orthophosphate-phosphorus,26,
Feb-13,Total phosphorus,26,
Feb-13,Potassium,9,
Feb-13,Total dissolved salts,17,
Feb-13,Water temperature,24,
Feb-13,Nickel,6,
Feb-13,Chemical Oxygen Demand (Cr),18,
Feb-13,Dissolved oxygen,21,
Feb-13,"p,p-DDT",15,
Feb-13,Manganese,14,
Feb-13,Atrazine,16,
Feb-13,Total nitrogen,23,
Feb-13,Sulphates,6,
Feb-13,Chemical Oxygen Demand (Mn),18,
Feb-13,Ammonium,26,
Feb-13,Anionic active surfactants,6,
Feb-13,Iron,5,
Mar-13,Total dissolved salts,19,
Mar-13,Total nitrogen,21,
Mar-13,Dissolved oxygen,23,
Mar-13,Water temperature,22,
Mar-13,Oxygen saturation,5,
Mar-13,Nickel,6,
Mar-13,Atrazine,16,
Mar-13,Zinc,6,
Mar-13,Cadmium,6,
Mar-13,Anionic active surfactants,5,
Mar-13,Sodium,15,
Mar-13,Sulphates,5,
Mar-13,Nitrates,24,
Mar-13,Arsenic,5,
Mar-13,Chromium,6,
Mar-13,"p,p-DDT",13,
Mar-13,Orthophosphate-phosphorus,24,
Mar-13,Chemical Oxygen Demand (Cr),18,
Mar-13,Manganese,21,
Mar-13,Dissolved silicates,17,
Mar-13,Lead,5,
Mar-13,Ammonium,24,
Mar-13,Copper,6,
Mar-13,Total organic carbon,5,
Mar-13,Bicarbonates,4,
Mar-13,Fecal streptococci ,4,
Mar-13,AOX,4,
Mar-13,Potassium,15,
Mar-13,Magnesium,17,
Mar-13,gamma-Hexachlorocyclohexane,13,
Mar-13,Total phosphorus,24,
Mar-13,Biochemical Oxygen,23,
Mar-13,Chemical Oxygen Demand (Mn),18,
Mar-13,Nitrites,24,
Mar-13,Iron,5,
Mar-13,Fecal coliforms,4,
Mar-13,Calcium,17,
Mar-13,Mercury,6,
Mar-13,Total coliforms,4,
Mar-13,Chlorides,15,
Apr-13,Atrazine,15,
Apr-13,Arsenic,5,
Apr-13,Magnesium,18,
Apr-13,Total coliforms,4,
Apr-13,Chromium,6,
Apr-13,Nickel,6,
Apr-13,Copper,6,
Apr-13,AOX,4,
Apr-13,Orthophosphate-phosphorus,24,
Apr-13,Nitrites,24,
Apr-13,Zinc,6,
Apr-13,Nitrates,24,
Apr-13,Total organic carbon,5,
Apr-13,Cadmium,6,
Apr-13,Bicarbonates,5,
Apr-13,Chemical Oxygen Demand (Mn),18,
Apr-13,Fecal coliforms,4,
Apr-13,Manganese,11,
Apr-13,Total nitrogen,24,
Apr-13,Macrozoobenthos,1,
Apr-13,Mercury,6,
Apr-13,Biochemical Oxygen,23,
Apr-13,Water temperature,22,
Apr-13,Organic nitrogen,3,
Apr-13,gamma-Hexachlorocyclohexane,14,
Apr-13,Calcium,18,
Apr-13,Anionic active surfactants,6,
Apr-13,Fecal streptococci ,4,
Apr-13,Ammonium,24,
Apr-13,"p,p-DDT",14,
Apr-13,Iron,5,
Apr-13,Sulphates,6,
Apr-13,Chemical Oxygen Demand (Cr),18,
Apr-13,Dissolved oxygen,23,
Apr-13,Total phosphorus,24,
Apr-13,Chlorides,18,
Apr-13,Potassium,4,
Apr-13,Dissolved silicates,20,
Apr-13,Sodium,4,
Apr-13,Total dissolved salts,17,
Apr-13,Oxygen saturation,5,
Apr-13,Lead,6,
May-13,"p,p-DDT",15,
May-13,Mercury,6,
May-13,Total coliforms,4,
May-13,Calcium,14,
May-13,Total phosphorus,21,
May-13,Bicarbonates,4,
May-13,Biochemical Oxygen,21,
May-13,Zinc,6,
May-13,Total nitrogen,21,
May-13,Copper,6,
May-13,Macrozoobenthos,3,
May-13,Nitrites,20,
May-13,Atrazine,15,
May-13,Orthophosphate-phosphorus,21,
May-13,Fecal streptococci ,4,
May-13,Manganese,10,
May-13,Total dissolved salts,16,
May-13,Iron,5,
May-13,Potassium,7,
May-13,gamma-Hexachlorocyclohexane,15,
May-13,Sodium,7,
May-13,Total organic carbon,5,
May-13,Magnesium,14,
May-13,Anionic active surfactants,16,
May-13,Water temperature,21,
May-13,Chlorides,15,
May-13,Nitrates,21,
May-13,Fecal coliforms,4,
May-13,Chemical Oxygen Demand (Cr),18,
May-13,Sulphates,14,
May-13,Dissolved oxygen,21,
May-13,Dissolved silicates,18,
May-13,Cadmium,6,
May-13,Lead,6,
May-13,Nickel,6,
May-13,Chemical Oxygen Demand (Mn),18,
May-13,AOX,4,
May-13,Chromium,6,
May-13,Oxygen saturation,5,
May-13,Ammonium,21,
May-13,Arsenic,5,
Jun-13,Chemical Oxygen Demand (Mn),18,
Jun-13,Total phosphorus,26,
Jun-13,Manganese,14,
Jun-13,Chlorides,18,
Jun-13,Ammonium,26,
Jun-13,Chemical Oxygen Demand (Cr),18,
Jun-13,Chromium,6,
Jun-13,Oxygen saturation,5,
Jun-13,Arsenic,5,
Jun-13,Bicarbonates,5,
Jun-13,Nitrites,26,
Jun-13,Lead,5,
Jun-13,AOX,4,
Jun-13,Biochemical Oxygen,24,
Jun-13,Cadmium,6,
Jun-13,Copper,6,
Jun-13,Sulphates,17,
Jun-13,Atrazine,6,
Jun-13,Fecal coliforms,4,
Jun-13,gamma-Hexachlorocyclohexane,6,
Jun-13,Nickel,6,
Jun-13,Water temperature,26,
Jun-13,Zinc,6,
Jun-13,Fecal streptococci ,4,
Jun-13,Orthophosphate-phosphorus,26,
Jun-13,Total coliforms,4,
Jun-13,Total organic carbon,5,
Jun-13,Total dissolved salts,17,
Jun-13,Magnesium,18,
Jun-13,Anionic active surfactants,16,
Jun-13,Dissolved silicates,22,
Jun-13,"p,p-DDT",6,
Jun-13,Potassium,4,
Jun-13,Mercury,6,
Jun-13,Iron,5,
Jun-13,Nitrates,26,
Jun-13,Total nitrogen,26,
Jun-13,Dissolved oxygen,25,
Jun-13,Macrozoobenthos,7,
Jun-13,Calcium,17,
Jun-13,Sodium,4,
Jul-13,Sulphates,17,
Jul-13,Fecal streptococci ,4,
Jul-13,Nitrites,25,
Jul-13,Total coliforms,4,
Jul-13,Chemical Oxygen Demand (Cr),20,
Jul-13,Dissolved oxygen,25,
Jul-13,Sodium,4,
Jul-13,Total dissolved salts,24,
Jul-13,Nitrates,25,
Jul-13,Biochemical Oxygen,23,
Jul-13,Anionic active surfactants,17,
Jul-13,Bicarbonates,5,
Jul-13,Orthophosphate-phosphorus,25,
Jul-13,Chemical Oxygen Demand (Mn),22,
Jul-13,AOX,4,
Jul-13,Water temperature,25,
Jul-13,Chlorides,16,
Jul-13,Nickel,6,
Jul-13,Mercury,5,
Jul-13,Ammonium,24,
Jul-13,Potassium,4,
Jul-13,Magnesium,18,
Jul-13,Calcium,18,
Jul-13,Fecal coliforms,4,
Jul-13,Total phosphorus,25,
Jul-13,Atrazine,1,
Jul-13,Total organic carbon,5,
Jul-13,Iron,5,
Jul-13,Chromium,6,
Jul-13,Dissolved silicates,20,
Jul-13,Manganese,11,
Jul-13,gamma-Hexachlorocyclohexane,5,
Jul-13,Cadmium,6,
Jul-13,Arsenic,5,
Jul-13,Lead,6,
Jul-13,Total nitrogen,25,
Jul-13,Oxygen saturation,5,
Jul-13,"p,p-DDT",5,
Jul-13,Copper,6,
Jul-13,Zinc,6,
Aug-13,Lead,6,
Aug-13,Total phosphorus,24,
Aug-13,Nitrates,24,
Aug-13,Biochemical Oxygen,21,
Aug-13,Anionic active surfactants,15,
Aug-13,Total dissolved salts,19,
Aug-13,"p,p-DDT",17,
Aug-13,AOX,4,
Aug-13,Fecal streptococci ,4,
Aug-13,Macrozoobenthos,9,
Aug-13,Orthophosphate-phosphorus,24,
Aug-13,Nickel,5,
Aug-13,Zinc,5,
Aug-13,Mercury,3,
Aug-13,Chemical Oxygen Demand (Mn),18,
Aug-13,gamma-Hexachlorocyclohexane,17,
Aug-13,Chlorides,17,
Aug-13,Calcium,17,
Aug-13,Dissolved oxygen,23,
Aug-13,Copper,5,
Aug-13,Total nitrogen,24,
Aug-13,Bicarbonates,4,
Aug-13,Cadmium,5,
Aug-13,Sodium,15,
Aug-13,Chromium,5,
Aug-13,Oxygen saturation,5,
Aug-13,Arsenic,5,
Aug-13,Fecal coliforms,4,
Aug-13,Nitrites,24,
Aug-13,Sulphates,16,
Aug-13,Total coliforms,4,
Aug-13,Dissolved silicates,20,
Aug-13,Total organic carbon,5,
Aug-13,Chemical Oxygen Demand (Cr),18,
Aug-13,Ammonium,24,
Aug-13,Atrazine,17,
Aug-13,Magnesium,17,
Aug-13,Manganese,9,
Aug-13,Iron,4,
Aug-13,Potassium,15,
Aug-13,Water temperature,23,
Sep-13,Biochemical Oxygen,23,
Sep-13,Chromium,7,
Sep-13,gamma-Hexachlorocyclohexane,16,
Sep-13,Inorganic nitrogen,1,
Sep-13,Zinc,8,
Sep-13,Total coliforms,4,
Sep-13,Fecal coliforms,4,
Sep-13,Organic nitrogen,1,
Sep-13,Total nitrogen,24,
Sep-13,Anionic active surfactants,17,
Sep-13,Ammonium,24,
Sep-13,Manganese,13,
Sep-13,Sodium,4,
Sep-13,Fecal streptococci ,4,
Sep-13,Chlorides,18,
Sep-13,Bicarbonates,5,
Sep-13,Nickel,7,
Sep-13,Lead,7,
Sep-13,Macrozoobenthos,3,
Sep-13,Nitrites,24,
Sep-13,"p,p-DDT",16,
Sep-13,Atrazine,16,
Sep-13,Chemical Oxygen Demand (Mn),18,
Sep-13,Total organic carbon,5,
Sep-13,Sulphates,17,
Sep-13,Chemical Oxygen Demand (Cr),18,
Sep-13,Iron,6,
Sep-13,Total phosphorus,24,
Sep-13,Dissolved oxygen,23,
Sep-13,Oxygen saturation,5,
Sep-13,Arsenic,5,
Sep-13,Water temperature,23,
Sep-13,AOX,4,
Sep-13,Mercury,6,
Sep-13,Total dissolved salts,19,
Sep-13,Magnesium,18,
Sep-13,Dissolved silicates,20,
Sep-13,Nitrates,24,
Sep-13,Potassium,4,
Sep-13,Cadmium,7,
Sep-13,Calcium,18,
Sep-13,Orthophosphate-phosphorus,24,
Sep-13,Copper,7,
Oct-13,Arsenic,8,
Oct-13,Ammonium,21,
Oct-13,Nickel,9,
Oct-13,Nitrates,22,
Oct-13,Total phosphorus,22,
Oct-13,Water temperature,22,
Oct-13,Magnesium,17,
Oct-13,Calcium,17,
Oct-13,Dissolved silicates,18,
Oct-13,Anionic active surfactants,15,
Oct-13,"p,p-DDT",5,
Oct-13,Mercury,8,
Oct-13,Iron,5,
Oct-13,Bicarbonates,4,
Oct-13,gamma-Hexachlorocyclohexane,5,
Oct-13,Chromium,9,
Oct-13,Manganese,16,
Oct-13,Chlorides,17,
Oct-13,Potassium,15,
Oct-13,Atrazine,4,
Oct-13,Orthophosphate-phosphorus,21,
Oct-13,Total nitrogen,21,
Oct-13,Biochemical Oxygen,21,
Oct-13,AOX,4,
Oct-13,Cadmium,8,
Oct-13,Chemical Oxygen Demand (Cr),18,
Oct-13,Dissolved oxygen,21,
Oct-13,Copper,9,
Oct-13,Total coliforms,3,
Oct-13,Chemical Oxygen Demand (Mn),18,
Oct-13,Total dissolved salts,16,
Oct-13,Sulphates,16,
Oct-13,Fecal coliforms,3,
Oct-13,Sodium,14,
Oct-13,Fecal streptococci ,3,
Oct-13,Lead,9,
Oct-13,Zinc,9,
Oct-13,Macrozoobenthos,6,
Oct-13,Total organic carbon,5,
Oct-13,Oxygen saturation,4,
Oct-13,Nitrites,22,
Nov-13,Nickel,6,
Nov-13,Chromium,6,
Nov-13,gamma-Hexachlorocyclohexane,16,
Nov-13,Biochemical Oxygen,28,
Nov-13,AOX,4,
Nov-13,Oxygen saturation,5,
Nov-13,Total coliforms,3,
Nov-13,Total dissolved salts,17,
Nov-13,Total nitrogen,29,
Nov-13,Chemical Oxygen Demand (Mn),19,
Nov-13,Anionic active surfactants,16,
Nov-13,Lead,6,
Nov-13,Dissolved silicates,27,
Nov-13,Fecal streptococci ,3,
Nov-13,Sodium,13,
Nov-13,Cadmium,6,
Nov-13,Iron,5,
Nov-13,Bicarbonates,5,
Nov-13,Orthophosphate-phosphorus,30,
Nov-13,Potassium,13,
Nov-13,Chemical Oxygen Demand (Cr),19,
Nov-13,Dissolved oxygen,29,
Nov-13,Total organic carbon,6,
Nov-13,Sulphates,17,
Nov-13,Fecal coliforms,3,
Nov-13,Zinc,6,
Nov-13,Arsenic,5,
Nov-13,Manganese,11,
Nov-13,Calcium,15,
Nov-13,Water temperature,30,
Nov-13,Mercury,5,
Nov-13,Nitrites,30,
Nov-13,Nitrates,30,
Nov-13,Magnesium,15,
Nov-13,Ammonium,30,
Nov-13,Total phosphorus,30,
Nov-13,Atrazine,15,
Nov-13,Chlorides,18,
Nov-13,Copper,6,
Nov-13,"p,p-DDT",16,
Dec-13,Total coliforms,3,
Dec-13,Ammonium,29,
Dec-13,Fecal coliforms,3,
Dec-13,Manganese,10,
Dec-13,Potassium,4,
Dec-13,Magnesium,17,
Dec-13,Cadmium,6,
Dec-13,Total nitrogen,29,
Dec-13,Orthophosphate-phosphorus,29,
Dec-13,Oxygen saturation,4,
Dec-13,AOX,4,
Dec-13,Nitrites,29,
Dec-13,Atrazine,15,
Dec-13,Zinc,6,
Dec-13,Total phosphorus,28,
Dec-13,Nitrates,29,
Dec-13,Dissolved silicates,25,
Dec-13,Chlorides,17,
Dec-13,Chromium,6,
Dec-13,Dissolved oxygen,28,
Dec-13,Nickel,6,
Dec-13,gamma-Hexachlorocyclohexane,16,
Dec-13,Biochemical Oxygen,27,
Dec-13,Iron,5,
Dec-13,Chemical Oxygen Demand (Cr),18,
Dec-13,Bicarbonates,4,
Dec-13,Anionic active surfactants,7,
Dec-13,Lead,6,
Dec-13,Mercury,5,
Dec-13,Copper,6,
Dec-13,Sulphates,10,
Dec-13,Total organic carbon,4,
Dec-13,Fecal streptococci ,3,
Dec-13,"p,p-DDT",16,
Dec-13,Calcium,17,
Dec-13,Sodium,4,
Dec-13,Water temperature,28,
Dec-13,Total dissolved salts,16,
Dec-13,Arsenic,5,
Dec-13,Chemical Oxygen Demand (Mn),18,
Jan-14,Nickel,7,
Jan-14,Sodium,16,
Jan-14,Total hardness,13,
Jan-14,Cadmium,7,
Jan-14,Orthophosphate-phosphorus,22,
Jan-14,Sulphates,17,
Jan-14,Dissolved oxygen,21,
Jan-14,Ammonium,23,
Jan-14,Potassium,16,
Jan-14,gamma-Hexachlorocyclohexane,16,
Jan-14,Chlorides,18,
Jan-14,AGOC-3A,13,
Jan-14,Chemical Oxygen Demand (Mn),18,
Jan-14,Dissolved silicates,11,
Jan-14,Calcium,17,
Jan-14,Biochemical Oxygen,21,
Jan-14,Water temperature,22,
Jan-14,Nitrites,23,
Jan-14,Mercury,7,
Jan-14,Chemical Oxygen Demand (Cr),18,
Jan-14,Nitrates,23,
Jan-14,Chlorodinine,13,
Jan-14,Arsenic,7,
Jan-14,Total organic carbon,5,
Jan-14,Dissolved organic carbon,1,
Jan-14,Iron,3,
Jan-14,Total phosphorus,22,
Jan-14,Bicarbonates,12,
Jan-14,"p,p-DDT",16,
Jan-14,Magnesium,17,
Jan-14,Copper,7,
Jan-14,Anionic active surfactants,15,
Jan-14,Chromium,7,
Jan-14,Total dissolved salts,17,
Jan-14,Oxygen saturation,6,
Jan-14,Lead,7,
Jan-14,Petroleum hydrocarbons,2,
Jan-14,Total nitrogen,23,
Jan-14,Zinc,7,
Jan-14,Atrazine,16,
Jan-14,Methylosmoline,13,
Jan-14,Manganese,12,
Feb-14,Oxygen saturation,5,
Feb-14,Biochemical Oxygen,6,
Feb-14,Nickel,4,
Feb-14,Chlorodinine,12,
Feb-14,Cadmium,4,
Feb-14,Magnesium,6,
Feb-14,Total organic carbon,4,
Feb-14,AGOC-3A,12,
Feb-14,Sulphates,5,
Feb-14,Methylosmoline,12,
Feb-14,Ammonium,7,
Feb-14,Anionic active surfactants,4,
Feb-14,Calcium,6,
Feb-14,Dissolved oxygen,6,
Feb-14,Copper,4,
Feb-14,Total hardness,5,
Feb-14,Nitrites,7,
Feb-14,Water temperature,6,
Feb-14,Sodium,5,
Feb-14,Bicarbonates,5,
Feb-14,Lead,4,
Feb-14,gamma-Hexachlorocyclohexane,5,
Feb-14,Nitrates,7,
Feb-14,Chlorides,6,
Feb-14,Total nitrogen,7,
Feb-14,Total dissolved salts,5,
Feb-14,Petroleum hydrocarbons,1,
Feb-14,Dissolved silicates,5,
Feb-14,Mercury,4,
Feb-14,Arsenic,4,
Feb-14,Atrazine,5,
Feb-14,Total phosphorus,7,
Feb-14,"p,p-DDT",5,
Feb-14,Potassium,5,
Feb-14,Chromium,4,
Feb-14,Zinc,4,
Feb-14,Manganese,1,
Feb-14,Orthophosphate-phosphorus,7,
Feb-14,Chemical Oxygen Demand (Cr),6,
Feb-14,Chemical Oxygen Demand (Mn),5,
Mar-14,Total organic carbon,4,
Mar-14,Water temperature,32,
Mar-14,gamma-Hexachlorocyclohexane,22,
