id,value,location,sample_date,measure,Month,Day,MonthName,Year,year
515514,2.8169999999999997,Busarakhan,2004-11-06,Lead,4,11,November,2004,2004
518893,0.7120000000000001,Kannika,2004-11-12,Lead,4,11,November,2004,2004
519613,1.764,Kannika,2004-11-12,Lead,4,11,November,2004,2004
520283,1.383,Kannika,2004-11-12,Lead,4,11,November,2004,2004
520995,0.8909999999999999,Sakda,2004-11-12,Lead,4,11,November,2004,2004
521776,1.3119999999999998,Sakda,2004-11-12,Lead,4,11,November,2004,2004
522493,1.557,Sakda,2004-11-12,Lead,4,11,November,2004,2004
511817,1.4280000000000002,Chai,2004-11-21,Lead,4,11,November,2004,2004
512946,3.347,Chai,2004-11-21,Lead,4,11,November,2004,2004
513957,3.4,Chai,2004-11-21,Lead,4,11,November,2004,2004
501826,6.257000000000001,Boonsri,2004-11-26,Lead,4,11,November,2004,2004
503057,0.122,Boonsri,2004-11-26,Lead,4,11,November,2004,2004
504152,8.551,Boonsri,2004-11-26,Lead,4,11,November,2004,2004
511838,1.22,Chai,2004-11-26,Lead,4,11,November,2004,2004
512973,3.699,Chai,2004-11-26,Lead,4,11,November,2004,2004
513977,9.543,Chai,2004-11-26,Lead,4,11,November,2004,2004
510839,1.073,Kohsoom,2004-11-28,Lead,4,11,November,2004,2004
501861,3.245,Boonsri,2004-12-03,Lead,4,11,December,2004,2004
503099,3.341,Boonsri,2004-12-03,Lead,4,11,December,2004,2004
504186,2.166,Boonsri,2004-12-03,Lead,4,11,December,2004,2004
514765,3.8369999999999997,Somchair,2004-12-03,Lead,4,11,December,2004,2004
515541,8.192,Busarakhan,2004-12-03,Lead,4,11,December,2004,2004
511864,15.72,Chai,2004-12-05,Lead,4,11,December,2004,2004
513006,6.002999999999999,Chai,2004-12-05,Lead,4,11,December,2004,2004
514003,1.234,Chai,2004-12-05,Lead,4,11,December,2004,2004
511877,11.27,Chai,2004-12-09,Lead,4,11,December,2004,2004
513027,9.091000000000001,Chai,2004-12-09,Lead,4,11,December,2004,2004
514016,2.435,Chai,2004-12-09,Lead,4,11,December,2004,2004
518919,1.3230000000000002,Kannika,2004-12-11,Lead,4,11,December,2004,2004
519645,4.762,Kannika,2004-12-11,Lead,4,11,December,2004,2004
520309,1.8519999999999999,Kannika,2004-12-11,Lead,4,11,December,2004,2004
521022,0.5760000000000001,Sakda,2004-12-11,Lead,4,11,December,2004,2004
521809,1.149,Sakda,2004-12-11,Lead,4,11,December,2004,2004
522519,0.415,Sakda,2004-12-11,Lead,4,11,December,2004,2004
501891,2.479,Boonsri,2004-12-17,Lead,4,11,December,2004,2004
510878,0.36700000000000005,Kohsoom,2004-12-19,Lead,4,11,December,2004,2004
589641,15.11,Boonsri,2005-01-14,Lead,4,11,January,2005,2005
591241,3.84,Boonsri,2005-01-14,Lead,4,11,January,2005,2005
592991,25.32,Boonsri,2005-01-14,Lead,4,11,January,2005,2005
613532,1.902,Kannika,2005-01-16,Lead,4,11,January,2005,2005
614472,1.584,Kannika,2005-01-16,Lead,4,11,January,2005,2005
615484,2.026,Kannika,2005-01-16,Lead,4,11,January,2005,2005
616413,3.08,Sakda,2005-01-16,Lead,4,11,January,2005,2005
617355,1.6469999999999998,Sakda,2005-01-16,Lead,4,11,January,2005,2005
618372,3.031,Sakda,2005-01-16,Lead,4,11,January,2005,2005
607572,17.290001,Somchair,2005-01-22,Lead,4,11,January,2005,2005
608519,11.63,Busarakhan,2005-01-22,Lead,4,11,January,2005,2005
603331,6.422000000000001,Chai,2005-01-27,Lead,4,11,January,2005,2005
604695,19.32,Chai,2005-01-27,Lead,4,11,January,2005,2005
606221,5.345,Chai,2005-01-27,Lead,4,11,January,2005,2005
589692,2.174,Boonsri,2005-01-28,Lead,4,11,January,2005,2005
591299,1.899,Boonsri,2005-01-28,Lead,4,11,January,2005,2005
593041,16.129998999999998,Boonsri,2005-01-28,Lead,4,11,January,2005,2005
602373,0.574,Kohsoom,2005-01-30,Lead,4,11,January,2005,2005
603367,15.85,Chai,2005-01-31,Lead,4,11,January,2005,2005
604737,3.889,Chai,2005-01-31,Lead,4,11,January,2005,2005
606256,2.13,Chai,2005-01-31,Lead,4,11,January,2005,2005
589744,4.155,Boonsri,2005-02-11,Lead,4,11,February,2005,2005
591359,5.794,Boonsri,2005-02-11,Lead,4,11,February,2005,2005
593093,1.903,Boonsri,2005-02-11,Lead,4,11,February,2005,2005
613578,6.329,Kannika,2005-02-11,Lead,4,11,February,2005,2005
614525,6.537999999999999,Kannika,2005-02-11,Lead,4,11,February,2005,2005
615531,3.522,Kannika,2005-02-11,Lead,4,11,February,2005,2005
616460,2.852,Sakda,2005-02-11,Lead,4,11,February,2005,2005
617409,6.417000000000001,Sakda,2005-02-11,Lead,4,11,February,2005,2005
618418,4.039,Sakda,2005-02-11,Lead,4,11,February,2005,2005
607619,3.557,Somchair,2005-02-20,Lead,4,11,February,2005,2005
608566,2.61,Busarakhan,2005-02-20,Lead,4,11,February,2005,2005
589787,4.2219999999999995,Boonsri,2005-02-24,Lead,4,11,February,2005,2005
591409,2.674,Boonsri,2005-02-24,Lead,4,11,February,2005,2005
593135,1.2,Boonsri,2005-02-24,Lead,4,11,February,2005,2005
602424,4.915,Kohsoom,2005-02-27,Lead,4,11,February,2005,2005
603418,7.504,Chai,2005-02-28,Lead,4,11,February,2005,2005
604796,5.769,Chai,2005-02-28,Lead,4,11,February,2005,2005
606307,4.454,Chai,2005-02-28,Lead,4,11,February,2005,2005
589838,12.4,Boonsri,2005-03-11,Lead,4,11,March,2005,2005
591467,5.127999999999999,Boonsri,2005-03-11,Lead,4,11,March,2005,2005
593186,4.251,Boonsri,2005-03-11,Lead,4,11,March,2005,2005
613619,4.64,Kannika,2005-03-11,Lead,4,11,March,2005,2005
614573,7.506,Kannika,2005-03-11,Lead,4,11,March,2005,2005
615570,7.906000000000001,Kannika,2005-03-11,Lead,4,11,March,2005,2005
616502,5.018,Sakda,2005-03-11,Lead,4,11,March,2005,2005
617455,5.615,Sakda,2005-03-11,Lead,4,11,March,2005,2005
618456,8.536,Sakda,2005-03-11,Lead,4,11,March,2005,2005
603462,3.116,Chai,2005-03-17,Lead,4,11,March,2005,2005
604847,14.19,Chai,2005-03-17,Lead,4,11,March,2005,2005
606351,6.295,Chai,2005-03-17,Lead,4,11,March,2005,2005
607666,7.029,Somchair,2005-03-24,Lead,4,11,March,2005,2005
608614,2.42,Busarakhan,2005-03-24,Lead,4,11,March,2005,2005
589890,7.692,Boonsri,2005-03-25,Lead,4,11,March,2005,2005
591527,9.052,Boonsri,2005-03-25,Lead,4,11,March,2005,2005
593238,15.72,Boonsri,2005-03-25,Lead,4,11,March,2005,2005
602478,5.1770000000000005,Kohsoom,2005-03-27,Lead,4,11,March,2005,2005
603501,4.7219999999999995,Chai,2005-03-31,Lead,4,11,March,2005,2005
604892,4.333,Chai,2005-03-31,Lead,4,11,March,2005,2005
606389,4.8919999999999995,Chai,2005-03-31,Lead,4,11,March,2005,2005
589945,4.407,Boonsri,2005-04-08,Lead,4,11,April,2005,2005
591590,8.326,Boonsri,2005-04-08,Lead,4,11,April,2005,2005
593293,3.122,Boonsri,2005-04-08,Lead,4,11,April,2005,2005
613664,3.122,Kannika,2005-04-08,Lead,4,11,April,2005,2005
614626,4.252,Kannika,2005-04-08,Lead,4,11,April,2005,2005
615614,1.232,Kannika,2005-04-08,Lead,4,11,April,2005,2005
616546,0.05,Sakda,2005-04-08,Lead,4,11,April,2005,2005
617506,1.6480000000000001,Sakda,2005-04-08,Lead,4,11,April,2005,2005
618499,3.6889999999999996,Sakda,2005-04-08,Lead,4,11,April,2005,2005
603546,3.1830000000000003,Chai,2005-04-11,Lead,4,11,April,2005,2005
604943,30.290001,Chai,2005-04-11,Lead,4,11,April,2005,2005
606434,3.655,Chai,2005-04-11,Lead,4,11,April,2005,2005
603587,12.85,Chai,2005-04-21,Lead,4,11,April,2005,2005
604991,19.02,Chai,2005-04-21,Lead,4,11,April,2005,2005
606475,6.047999999999999,Chai,2005-04-21,Lead,4,11,April,2005,2005
589997,3.338,Boonsri,2005-04-22,Lead,4,11,April,2005,2005
591649,13.24,Boonsri,2005-04-22,Lead,4,11,April,2005,2005
593343,5.065,Boonsri,2005-04-22,Lead,4,11,April,2005,2005
607713,24.879998999999998,Somchair,2005-04-24,Lead,4,11,April,2005,2005
608661,33.299999,Busarakhan,2005-04-24,Lead,4,11,April,2005,2005
602532,14.92,Kohsoom,2005-04-25,Lead,4,11,April,2005,2005
590051,4.563,Boonsri,2005-05-13,Lead,4,11,May,2005,2005
591707,5.93,Boonsri,2005-05-13,Lead,4,11,May,2005,2005
593397,2.7119999999999997,Boonsri,2005-05-13,Lead,4,11,May,2005,2005
613713,8.209,Kannika,2005-05-13,Lead,4,11,May,2005,2005
614681,5.0089999999999995,Kannika,2005-05-13,Lead,4,11,May,2005,2005
615662,5.187,Kannika,2005-05-13,Lead,4,11,May,2005,2005
616594,2.737,Sakda,2005-05-13,Lead,4,11,May,2005,2005
617559,2.9219999999999997,Sakda,2005-05-13,Lead,4,11,May,2005,2005
618546,1.4669999999999999,Sakda,2005-05-13,Lead,4,12,May,2005,2005
603632,4.655,Chai,2005-05-16,Lead,4,12,May,2005,2005
605043,8.357999999999999,Chai,2005-05-16,Lead,4,12,May,2005,2005
606519,6.457000000000001,Chai,2005-05-16,Lead,4,12,May,2005,2005
590125,2.62,Boonsri,2005-05-28,Lead,4,12,May,2005,2005
591781,6.315,Boonsri,2005-05-28,Lead,4,12,May,2005,2005
593472,3.003,Boonsri,2005-05-28,Lead,4,12,May,2005,2005
602605,5.325,Kohsoom,2005-05-29,Lead,4,12,May,2005,2005
607762,9.568,Somchair,2005-05-29,Lead,4,12,May,2005,2005
608709,12.36,Busarakhan,2005-05-29,Lead,4,12,May,2005,2005
590162,4.883,Boonsri,2005-06-10,Lead,4,12,June,2005,2005
591823,4.4430000000000005,Boonsri,2005-06-10,Lead,4,12,June,2005,2005
593509,2.7039999999999997,Boonsri,2005-06-10,Lead,4,12,June,2005,2005
613762,9.133,Kannika,2005-06-10,Lead,4,12,June,2005,2005
614738,5.8870000000000005,Kannika,2005-06-10,Lead,4,12,June,2005,2005
615711,6.456,Kannika,2005-06-10,Lead,4,12,June,2005,2005
616646,3.077,Sakda,2005-06-10,Lead,4,12,June,2005,2005
617617,2.998,Sakda,2005-06-10,Lead,4,12,June,2005,2005
618596,2.734,Sakda,2005-06-10,Lead,4,12,June,2005,2005
603719,6.005,Chai,2005-06-13,Lead,4,12,June,2005,2005
605139,9.117,Chai,2005-06-13,Lead,4,12,June,2005,2005
606606,6.002999999999999,Chai,2005-06-13,Lead,4,12,June,2005,2005
607811,10.005,Somchair,2005-06-17,Lead,4,12,June,2005,2005
608759,12.113,Busarakhan,2005-06-17,Lead,4,12,June,2005,2005
603763,4.123,Chai,2005-06-20,Lead,4,12,June,2005,2005
605191,8.013,Chai,2005-06-20,Lead,4,12,June,2005,2005
606650,6.111000000000001,Chai,2005-06-20,Lead,4,12,June,2005,2005
590214,1.976,Boonsri,2005-06-24,Lead,4,12,June,2005,2005
591882,2.148,Boonsri,2005-06-24,Lead,4,12,June,2005,2005
593561,0.5579999999999999,Boonsri,2005-06-24,Lead,4,12,June,2005,2005
602641,11.33,Kohsoom,2005-06-26,Lead,4,12,June,2005,2005
590268,5.22,Boonsri,2005-07-08,Lead,4,12,July,2005,2005
591940,6.311,Boonsri,2005-07-08,Lead,4,12,July,2005,2005
593615,2.929,Boonsri,2005-07-08,Lead,4,12,July,2005,2005
613817,3.795,Kannika,2005-07-08,Lead,4,12,July,2005,2005
614798,2.7489999999999997,Kannika,2005-07-08,Lead,4,12,July,2005,2005
615765,0.05,Kannika,2005-07-08,Lead,4,12,July,2005,2005
616701,67.489998,Sakda,2005-07-08,Lead,4,12,July,2005,2005
617679,49.313,Sakda,2005-07-08,Lead,4,12,July,2005,2005
618650,1.8530000000000002,Sakda,2005-07-08,Lead,4,12,July,2005,2005
590324,3.301,Boonsri,2005-07-22,Lead,4,12,July,2005,2005
592004,2.294,Boonsri,2005-07-22,Lead,4,12,July,2005,2005
593671,0.812,Boonsri,2005-07-22,Lead,4,12,July,2005,2005
603811,4.316,Chai,2005-07-23,Lead,4,12,July,2005,2005
605246,2.923,Chai,2005-07-23,Lead,4,12,July,2005,2005
606698,2.674,Chai,2005-07-23,Lead,4,12,July,2005,2005
602680,7.355,Kohsoom,2005-07-24,Lead,4,12,July,2005,2005
607863,2.1719999999999997,Somchair,2005-07-24,Lead,4,12,July,2005,2005
608812,8.368,Busarakhan,2005-07-24,Lead,4,12,July,2005,2005
603855,2.256,Chai,2005-07-31,Lead,4,12,July,2005,2005
605299,7.5760000000000005,Chai,2005-07-31,Lead,4,12,July,2005,2005
606742,8.852,Chai,2005-07-31,Lead,4,12,July,2005,2005
590378,5.357,Boonsri,2005-08-12,Lead,4,12,August,2005,2005
592065,8.305,Boonsri,2005-08-12,Lead,4,12,August,2005,2005
593725,9.287,Boonsri,2005-08-12,Lead,4,12,August,2005,2005
613870,1.692,Kannika,2005-08-12,Lead,4,12,August,2005,2005
614860,4.39,Kannika,2005-08-12,Lead,4,12,August,2005,2005
615818,2.802,Kannika,2005-08-12,Lead,4,12,August,2005,2005
616755,3.741,Sakda,2005-08-12,Lead,4,12,August,2005,2005
617741,1.801,Sakda,2005-08-12,Lead,4,12,August,2005,2005
618703,2.0980000000000003,Sakda,2005-08-12,Lead,4,12,August,2005,2005
607915,4.546,Somchair,2005-08-14,Lead,4,12,August,2005,2005
608864,1.636,Busarakhan,2005-08-14,Lead,4,12,August,2005,2005
603904,4.883,Chai,2005-08-18,Lead,4,12,August,2005,2005
605356,7.013,Chai,2005-08-18,Lead,4,12,August,2005,2005
606791,4.66,Chai,2005-08-18,Lead,4,12,August,2005,2005
603953,6.84,Chai,2005-08-25,Lead,4,12,August,2005,2005
605412,3.2689999999999997,Chai,2005-08-25,Lead,4,12,August,2005,2005
606839,2.164,Chai,2005-08-25,Lead,4,12,August,2005,2005
590433,5.22,Boonsri,2005-08-26,Lead,4,12,August,2005,2005
592128,2.327,Boonsri,2005-08-26,Lead,4,12,August,2005,2005
593780,2.783,Boonsri,2005-08-26,Lead,4,12,August,2005,2005
602756,7.622000000000001,Kohsoom,2005-08-28,Lead,5,12,August,2005,2005
613924,0.748,Kannika,2005-09-09,Lead,5,12,September,2005,2005
614921,0.941,Kannika,2005-09-09,Lead,5,12,September,2005,2005
615871,0.7959999999999999,Kannika,2005-09-09,Lead,5,12,September,2005,2005
616809,0.674,Sakda,2005-09-09,Lead,5,12,September,2005,2005
617802,0.05,Sakda,2005-09-09,Lead,5,12,September,2005,2005
618756,0.769,Sakda,2005-09-09,Lead,5,12,September,2005,2005
603999,0.532,Chai,2005-09-22,Lead,5,12,September,2005,2005
605466,1.6130000000000002,Chai,2005-09-22,Lead,5,12,September,2005,2005
606884,2.089,Chai,2005-09-22,Lead,5,12,September,2005,2005
607967,4.288,Somchair,2005-09-24,Lead,5,12,September,2005,2005
608916,4.704,Busarakhan,2005-09-24,Lead,5,12,September,2005,2005
604043,3.282,Chai,2005-09-29,Lead,5,12,September,2005,2005
605518,3.5639999999999996,Chai,2005-09-29,Lead,5,12,September,2005,2005
606928,3.4339999999999997,Chai,2005-09-29,Lead,5,12,September,2005,2005
590598,2.373,Boonsri,2005-10-02,Lead,5,12,October,2005,2005
592307,2.4090000000000003,Boonsri,2005-10-02,Lead,5,12,October,2005,2005
593945,1.0759999999999998,Boonsri,2005-10-02,Lead,5,12,October,2005,2005
604093,15.18,Chai,2005-10-10,Lead,5,12,October,2005,2005
605575,9.215,Chai,2005-10-10,Lead,5,12,October,2005,2005
606977,21.99,Chai,2005-10-10,Lead,5,12,October,2005,2005
613974,2.0580000000000003,Kannika,2005-10-14,Lead,5,12,October,2005,2005
614978,4.753,Kannika,2005-10-14,Lead,5,12,October,2005,2005
615920,3.14,Kannika,2005-10-14,Lead,5,12,October,2005,2005
616858,1.068,Sakda,2005-10-14,Lead,5,12,October,2005,2005
617859,2.036,Sakda,2005-10-14,Lead,5,12,October,2005,2005
618805,1.6369999999999998,Sakda,2005-10-14,Lead,5,12,October,2005,2005
604133,6.273,Chai,2005-10-20,Lead,5,12,October,2005,2005
605627,0.647,Chai,2005-10-20,Lead,5,12,October,2005,2005
607020,7.345,Chai,2005-10-20,Lead,5,12,October,2005,2005
590640,6.635,Boonsri,2005-10-21,Lead,5,12,October,2005,2005
592361,2.61,Boonsri,2005-10-21,Lead,5,12,October,2005,2005
593986,3.0860000000000003,Boonsri,2005-10-21,Lead,5,12,October,2005,2005
602839,9.687999999999999,Kohsoom,2005-10-23,Lead,5,12,October,2005,2005
608017,3.321,Somchair,2005-10-23,Lead,5,12,October,2005,2005
608965,18.92,Busarakhan,2005-10-23,Lead,5,12,October,2005,2005
590685,1.742,Boonsri,2005-11-06,Lead,5,12,November,2005,2005
592412,1.7,Boonsri,2005-11-06,Lead,5,12,November,2005,2005
594030,0.8029999999999999,Boonsri,2005-11-06,Lead,5,12,November,2005,2005
614021,0.05,Kannika,2005-11-11,Lead,5,12,November,2005,2005
615031,4.5,Kannika,2005-11-11,Lead,5,12,November,2005,2005
615968,0.05,Kannika,2005-11-11,Lead,5,12,November,2005,2005
616905,3.0269999999999997,Sakda,2005-11-11,Lead,5,12,November,2005,2005
617914,5.0,Sakda,2005-11-11,Lead,5,12,November,2005,2005
618851,1.9,Sakda,2005-11-11,Lead,5,12,November,2005,2005
604175,16.530001000000002,Chai,2005-11-19,Lead,5,12,November,2005,2005
605674,9.751,Chai,2005-11-19,Lead,5,12,November,2005,2005
607057,17.316,Chai,2005-11-19,Lead,5,12,November,2005,2005
608069,6.807,Somchair,2005-11-24,Lead,5,12,November,2005,2005
609015,6.7,Busarakhan,2005-11-24,Lead,5,12,November,2005,2005
590732,3.688,Boonsri,2005-11-25,Lead,5,12,November,2005,2005
592470,2.2159999999999997,Boonsri,2005-11-25,Lead,5,12,November,2005,2005
594076,12.48,Boonsri,2005-11-25,Lead,5,12,November,2005,2005
604217,12.56,Chai,2005-11-26,Lead,5,12,November,2005,2005
605723,7.627000000000001,Chai,2005-11-26,Lead,5,12,November,2005,2005
607096,6.85,Chai,2005-11-26,Lead,5,12,November,2005,2005
602876,8.889,Kohsoom,2005-11-27,Lead,5,12,November,2005,2005
590776,2.385,Boonsri,2005-12-02,Lead,5,12,December,2005,2005
592521,5.867999999999999,Boonsri,2005-12-02,Lead,5,12,December,2005,2005
594123,2.673,Boonsri,2005-12-02,Lead,5,12,December,2005,2005
604256,15.171,Chai,2005-12-05,Lead,5,12,December,2005,2005
605770,39.689999,Chai,2005-12-05,Lead,5,12,December,2005,2005
607134,46.07,Chai,2005-12-05,Lead,5,12,December,2005,2005
614065,4.8839999999999995,Kannika,2005-12-09,Lead,5,12,December,2005,2005
615081,5.0089999999999995,Kannika,2005-12-09,Lead,5,12,December,2005,2005
616011,9.017999999999999,Kannika,2005-12-09,Lead,5,12,December,2005,2005
616948,4.42,Sakda,2005-12-09,Lead,5,12,December,2005,2005
617962,11.74,Sakda,2005-12-09,Lead,5,12,December,2005,2005
618892,106.599999,Sakda,2005-12-09,Lead,5,12,December,2005,2005
590824,6.752000000000001,Boonsri,2005-12-16,Lead,5,12,December,2005,2005
592577,9.095,Boonsri,2005-12-16,Lead,5,12,December,2005,2005
594170,4.157,Boonsri,2005-12-16,Lead,5,12,December,2005,2005
604290,8.562999999999999,Chai,2005-12-16,Lead,5,12,December,2005,2005
605813,9.955,Chai,2005-12-16,Lead,5,12,December,2005,2005
607167,16.6,Chai,2005-12-16,Lead,5,12,December,2005,2005
602921,7.7410000000000005,Kohsoom,2005-12-18,Lead,5,12,December,2005,2005
608114,34.599998,Somchair,2005-12-22,Lead,5,12,December,2005,2005
609061,48.189999,Busarakhan,2005-12-22,Lead,5,12,December,2005,2005
683186,4.21,Boonsri,2006-01-13,Lead,5,12,January,2006,2006
684783,4.013,Boonsri,2006-01-13,Lead,5,12,January,2006,2006
686466,20.62,Boonsri,2006-01-13,Lead,5,12,January,2006,2006
707030,2.006,Kannika,2006-01-13,Lead,5,12,January,2006,2006
707979,1.902,Kannika,2006-01-13,Lead,5,12,January,2006,2006
709003,2.995,Kannika,2006-01-13,Lead,5,12,January,2006,2006
709964,2.8169999999999997,Sakda,2006-01-13,Lead,5,12,January,2006,2006
710913,1.86,Sakda,2006-01-13,Lead,5,12,January,2006,2006
711913,2.806,Sakda,2006-01-13,Lead,5,12,January,2006,2006
696837,7.121,Chai,2006-01-19,Lead,5,12,January,2006,2006
698209,18.063,Chai,2006-01-19,Lead,5,12,January,2006,2006
699710,6.01,Chai,2006-01-19,Lead,5,13,January,2006,2006
683230,2.106,Boonsri,2006-01-27,Lead,5,13,January,2006,2006
684834,1.692,Boonsri,2006-01-27,Lead,5,13,January,2006,2006
686510,0.815,Boonsri,2006-01-27,Lead,5,13,January,2006,2006
696874,12.6,Chai,2006-01-28,Lead,5,13,January,2006,2006
698253,4.012,Chai,2006-01-28,Lead,5,13,January,2006,2006
699747,3.9,Chai,2006-01-28,Lead,5,13,January,2006,2006
702034,14.6,Busarakhan,2006-01-28,Lead,5,13,January,2006,2006
695881,0.718,Kohsoom,2006-01-29,Lead,5,13,January,2006,2006
701076,13.205,Somchair,2006-01-29,Lead,5,13,January,2006,2006
683279,5.712999999999999,Boonsri,2006-02-10,Lead,5,13,February,2006,2006
684884,3.215,Boonsri,2006-02-10,Lead,5,13,February,2006,2006
686561,4.32,Boonsri,2006-02-10,Lead,5,13,February,2006,2006
707072,5.757999999999999,Kannika,2006-02-10,Lead,5,13,February,2006,2006
708022,5.291,Kannika,2006-02-10,Lead,5,13,February,2006,2006
709044,2.7060000000000004,Kannika,2006-02-10,Lead,5,13,February,2006,2006
710005,8.092,Sakda,2006-02-10,Lead,5,13,February,2006,2006
710959,4.709,Sakda,2006-02-10,Lead,5,13,February,2006,2006
711957,12.98,Sakda,2006-02-10,Lead,5,13,February,2006,2006
683327,24.6,Boonsri,2006-02-24,Lead,5,13,February,2006,2006
684932,7.27,Boonsri,2006-02-24,Lead,5,13,February,2006,2006
686609,7.32,Boonsri,2006-02-24,Lead,5,13,February,2006,2006
696913,20.34,Chai,2006-02-24,Lead,5,13,February,2006,2006
698297,55.92,Chai,2006-02-24,Lead,5,13,February,2006,2006
699786,14.98,Chai,2006-02-24,Lead,5,13,February,2006,2006
701117,0.07,Somchair,2006-02-25,Lead,5,13,February,2006,2006
702078,0.94,Busarakhan,2006-02-25,Lead,5,13,February,2006,2006
695925,3.906,Kohsoom,2006-02-26,Lead,5,13,February,2006,2006
696953,10.21,Chai,2006-02-28,Lead,5,13,February,2006,2006
698334,11.35,Chai,2006-02-28,Lead,5,13,February,2006,2006
699822,9.22,Chai,2006-02-28,Lead,5,13,February,2006,2006
683376,8.267999999999999,Boonsri,2006-03-09,Lead,5,13,March,2006,2006
684981,4.535,Boonsri,2006-03-09,Lead,5,13,March,2006,2006
686659,6.21,Boonsri,2006-03-09,Lead,5,13,March,2006,2006
707111,5.303,Kannika,2006-03-09,Lead,5,13,March,2006,2006
708065,6.52,Kannika,2006-03-09,Lead,5,13,March,2006,2006
709088,5.653,Kannika,2006-03-09,Lead,5,13,March,2006,2006
710044,12.49,Sakda,2006-03-09,Lead,5,13,March,2006,2006
711001,5.09,Sakda,2006-03-09,Lead,5,13,March,2006,2006
712001,1.79,Sakda,2006-03-09,Lead,5,13,March,2006,2006
696993,12.78,Chai,2006-03-17,Lead,5,13,March,2006,2006
698372,20.86,Chai,2006-03-17,Lead,5,13,March,2006,2006
699862,12.84,Chai,2006-03-17,Lead,5,13,March,2006,2006
683427,19.14,Boonsri,2006-03-23,Lead,5,13,March,2006,2006
685029,8.742,Boonsri,2006-03-23,Lead,5,13,March,2006,2006
686708,8.007,Boonsri,2006-03-23,Lead,5,13,March,2006,2006
701159,0.05,Somchair,2006-03-23,Lead,5,13,March,2006,2006
702123,7.39,Busarakhan,2006-03-23,Lead,5,13,March,2006,2006
695971,10.45,Kohsoom,2006-03-25,Lead,5,13,March,2006,2006
697034,10.8,Chai,2006-03-29,Lead,5,13,March,2006,2006
698411,12.56,Chai,2006-03-29,Lead,5,13,March,2006,2006
699900,11.2,Chai,2006-03-29,Lead,5,13,March,2006,2006
683475,16.33,Boonsri,2006-04-06,Lead,5,13,April,2006,2006
685082,11.72,Boonsri,2006-04-06,Lead,5,13,April,2006,2006
686757,7.28,Boonsri,2006-04-06,Lead,5,13,April,2006,2006
707156,34.05,Kannika,2006-04-15,Lead,5,13,April,2006,2006
708115,69.79,Kannika,2006-04-15,Lead,5,13,April,2006,2006
709133,19.17,Kannika,2006-04-15,Lead,5,13,April,2006,2006
710092,12.93,Sakda,2006-04-15,Lead,5,13,April,2006,2006
711040,17.04,Sakda,2006-04-15,Lead,5,13,April,2006,2006
712035,10.17,Sakda,2006-04-15,Lead,5,13,April,2006,2006
697065,24.02,Chai,2006-04-23,Lead,5,13,April,2006,2006
698458,55.44,Chai,2006-04-23,Lead,5,13,April,2006,2006
699937,49.38,Chai,2006-04-23,Lead,5,13,April,2006,2006
683525,11.98,Boonsri,2006-04-27,Lead,5,13,April,2006,2006
685139,22.26,Boonsri,2006-04-27,Lead,5,13,April,2006,2006
686807,106.3,Boonsri,2006-04-27,Lead,5,13,April,2006,2006
701201,8.59,Somchair,2006-04-27,Lead,5,13,April,2006,2006
702166,11.35,Busarakhan,2006-04-27,Lead,5,13,April,2006,2006
696018,2.588,Kohsoom,2006-04-29,Lead,5,13,April,2006,2006
697107,18.04,Chai,2006-04-30,Lead,5,13,April,2006,2006
698505,123.3,Chai,2006-04-30,Lead,5,13,April,2006,2006
699974,12.39,Chai,2006-04-30,Lead,5,13,April,2006,2006
683574,4.166,Boonsri,2006-05-03,Lead,5,13,May,2006,2006
685198,5.471,Boonsri,2006-05-03,Lead,5,13,May,2006,2006
686846,5.148,Boonsri,2006-05-03,Lead,5,13,May,2006,2006
707204,30.25,Kannika,2006-05-11,Lead,5,13,May,2006,2006
708168,20.73,Kannika,2006-05-11,Lead,5,13,May,2006,2006
709182,15.41,Kannika,2006-05-11,Lead,5,13,May,2006,2006
710139,13.56,Sakda,2006-05-11,Lead,5,13,May,2006,2006
711092,15.69,Sakda,2006-05-11,Lead,5,13,May,2006,2006
712083,13.98,Sakda,2006-05-11,Lead,5,13,May,2006,2006
683629,7.9879999999999995,Boonsri,2006-05-25,Lead,5,13,May,2006,2006
685260,8.687999999999999,Boonsri,2006-05-25,Lead,5,13,May,2006,2006
686898,3.156,Boonsri,2006-05-25,Lead,5,13,May,2006,2006
696067,12.03,Kohsoom,2006-05-27,Lead,5,13,May,2006,2006
701251,55.54,Somchair,2006-05-31,Lead,5,13,May,2006,2006
702212,21.44,Busarakhan,2006-05-31,Lead,5,13,May,2006,2006
697184,8.501,Chai,2006-06-01,Lead,5,13,June,2006,2006
698587,6.872000000000001,Chai,2006-06-01,Lead,5,13,June,2006,2006
700054,10.8,Chai,2006-06-01,Lead,5,13,June,2006,2006
683680,8.112,Boonsri,2006-06-08,Lead,5,13,June,2006,2006
685320,10.28,Boonsri,2006-06-08,Lead,5,13,June,2006,2006
686949,5.848,Boonsri,2006-06-08,Lead,5,13,June,2006,2006
710172,2.483,Sakda,2006-06-08,Lead,5,13,June,2006,2006
711132,4.349,Sakda,2006-06-08,Lead,5,13,June,2006,2006
712128,2.8739999999999997,Sakda,2006-06-08,Lead,5,13,June,2006,2006
697232,9.766,Chai,2006-06-18,Lead,5,13,June,2006,2006
698642,7.147,Chai,2006-06-18,Lead,5,13,June,2006,2006
700101,19.42,Chai,2006-06-18,Lead,5,13,June,2006,2006
